"brand","price","location","date","petrol"
"Other",696,"Budapest XIV, Ógyalla tér 1.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XI, Budaörsi út 112.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIII, Népfürdő u. 14.",2023-10-02,"100 octane petrol"
"OMV",721.9,"Budapest XI, Balatoni út M1/M7 756/17 hrsz",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XXI, Kossuth L. u. 3. (XXI.) ",2023-10-02,"100 octane petrol"
"Other",696,"Budapest XI, Budaörsi út 126.",2023-10-02,"100 octane petrol"
"Orlen",676,"Budapest XI, Hunyadi J. út",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIII, Pap Károly u. (XIII.)",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XI, Péterhegyi út 54.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest X, Kerepesi út 61.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest II, Szilágyi Erzsébet fasor 51.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XI, Péterhegyi út 66-68. ",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XXI, Védgát utca 47.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XI, Mezőkövesd út 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIV, Csömöri út 27/A",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XX, Ady Endre út 67.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XI, Rétköz utca (XI.)",2023-10-02,"100 octane petrol"
"Orlen",676,"Budapest X, Gyömrői út 56-62.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest X, Maglódi út - Jászberényi út sarok",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XII, Istenhegyi u.55. (XII.)",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIV, Kacsóh Pongrác út 131.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIII, Béke út 58.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIV, Tengerszem u. 61-67.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XIII, Váci út 95.",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest III, Árpád fejedelem út 103.",2023-10-02,"100 octane petrol"
"Other",664,"Budapest XI, Hunyadi János u. 19. Savoya Park",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest X, Kerepesi út 73.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIV, Fogarasi út 183.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest X, Sibrik Miklós út 30.",2023-10-02,"100 octane petrol"
"Other",657.9,"Budapest X, Sibrik-Gyömrői sarok",2023-10-02,"100 octane petrol"
"MOL",696,"Budapest XIX, Nagykőrösi út (XIX.) 88.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XIV, Füredi út 63.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Budapest XX, Nagykőrösi út 185",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest II, Szilágyi E. fasor 125.",2023-10-02,"100 octane petrol"
