"brand","price","location","date","petrol"
"OMV",680.9,"Üröm, Bécsi u. 2.",2023-10-08,"diesel"
"Other",673,"Budapest XVI, Simongát utca 2.",2023-10-08,"diesel"
"Orlen",681,"Szigetszentmiklós, Csepeli út 0188/80 hrsz",2023-10-08,"diesel"
"MOL",681,"Budapest XVIII, Üllői u.738. (XVIII.)",2023-10-08,"diesel"
"MOL",681,"Budapest XVI, Szabadföldi út 81.",2023-10-08,"diesel"
"Orlen",681,"Diósd, Balatoni út 11.",2023-10-08,"diesel"
"Shell",676.9,"Törökbálint, Park u. 1.",2023-10-08,"diesel"
"OMV",718.9,"Törökbálint, M0 körgyűrű 6 km",2023-10-08,"diesel"
"MOL",731,"Törökbálint, M0 autópálya 6 km. szelv.( Annahegyi pihenő) dél",2023-10-08,"diesel"
"MOL",681,"Diósd, Balatoni út 11.",2023-10-08,"diesel"
"Other",663,"Dunakeszi, Nádas u. 6.",2023-10-08,"diesel"
"MOL",681,"Budaörs, METRO  (Keleti utca)",2023-10-08,"diesel"
"Other",659,"Budapest XXII, Bányalég utca 108",2023-10-08,"diesel"
"Other",663,"Csömör, Határ út 6.",2023-10-08,"diesel"
"MOL",681,"Szigetszentmiklós, Petőfi Sándor utca 139",2023-10-08,"diesel"
"Shell",676.9,"Szigetszentmiklós, Csepeli út 19.",2023-10-08,"diesel"
"Other",663,"Budakalász, Omszk park 1.",2023-10-08,"diesel"
"Shell",676.9,"Szigetszentmiklós, II. Rákóczi Ferenc út 12. ",2023-10-08,"diesel"
"Shell",676.9,"Budapest XVII, Pesti út 237/c",2023-10-08,"diesel"
"Avia",678.9,"Nagytarcsa, Naplás utca 1. ",2023-10-08,"diesel"
"Other",0,"Nagytarcsa, Naplás u. 1.",2023-10-08,"diesel"
"Avia",678.9,"Nagytarcsa, 0135/50 hrsz.",2023-10-08,"diesel"
"Other",663,"Törökbálint, Torbágy u. 1.",2023-10-08,"diesel"
"MOL",681,"Vecsés, Fő út 6011/2 hrsz.",2023-10-08,"diesel"
"Shell",676.9,"Solymár, Rózsika u. 2.",2023-10-08,"diesel"
"Other",663,"Solymár, Szent Flórián u. 2-4.",2023-10-08,"diesel"
"Orlen",681,"Budapest XVII, Esztena u. 1.",2023-10-08,"diesel"
"Other",657.9,"Vecsés, Lőrinci utca 130",2023-10-08,"diesel"
"Other",0,"Budakalász, József Attila u. 75.",2023-10-08,"diesel"
"Other",675,"Budapest XVII, Pesti út 237. (Összekötő utca 4-6.)",2023-10-08,"diesel"
"Shell",676.9,"Vecsés, 4. sz. főút",2023-10-08,"diesel"
"Orlen",681,"Érd, Budafoki út (6.sz.főút)",2023-10-08,"diesel"
"OMV",680.9,"Dunaharaszti, Némedi u. sarok 51. sz. főút",2023-10-08,"diesel"
"Other",679,"Solymár, Sport u. 25.",2023-10-08,"diesel"
"Other",676,"Halásztelek, II. Rákóczi Ferenc út 29/10 hrsz. ",2023-10-08,"diesel"
"Shell",676.9,"Érd, Budafoki utca 2-4.",2023-10-08,"diesel"
"Other",663.9,"Érd, Erika u. 1.",2023-10-08,"diesel"
"MOL",681,"Érd, Budai út I.",2023-10-08,"diesel"
"MOL",681,"Érd, Budai út II.",2023-10-08,"diesel"
"OMV",680.9,"Kistarcsa, Szabadság u. 56.",2023-10-08,"diesel"
"MOL",681,"Dunaharaszti, Fő út 220. 510.-es főút",2023-10-08,"diesel"
"MOL",681,"Gyál, Körösi út  ",2023-10-08,"diesel"
"OMV",680.9,"Vecsés, Gyáli út 20-22.",2023-10-08,"diesel"
"Shell",676.9,"Dunakeszi, 2-es főút",2023-10-08,"diesel"
"Shell",676.9,"Fót, Szabadság út 10.",2023-10-08,"diesel"
"MOL",681,"Kerepes, Szabadság út  ",2023-10-08,"diesel"
"Oil",678,"Fót, Keleti Márton utca 7/a.",2023-10-08,"diesel"
"MOL",681,"Fót, Keleti Márton út",2023-10-08,"diesel"
"Orlen",681,"Dunakeszi, 2 sz. fõút",2023-10-08,"diesel"
"Shell",676.9,"Érd, Iparos út 42.",2023-10-08,"diesel"
"MOL",681,"Mogyoród, Hungaroring  ",2023-10-08,"diesel"
"OMV",680.9,"Szigetszentmiklós, Gyári út 3237 hrsz. ",2023-10-08,"diesel"
"MOL",681,"Pilisvörösvár, 10. sz. fkl. út (Hrsz. 0140/31.)",2023-10-08,"diesel"
"Other",671.9,"Gyál, M5 Gyál-Alsónémedi lehajtó",2023-10-08,"diesel"
"Other",666.9,"Dunaharaszti, 8601 hrsz.",2023-10-08,"diesel"
"Avia",675.9,"Érd, Szent László tér 6.",2023-10-08,"diesel"
"OMV",680.9,"Fót, Szabó Dezső u. 2/B.",2023-10-08,"diesel"
"OMV",680.9,"Szentendre, 11. sz. főút 17. km",2023-10-08,"diesel"
"Orlen",681,"Dunakeszi, Fő út 5152 hrsz.",2023-10-08,"diesel"
"MOL",681,"Pomáz, Árpád fejedelem u.",2023-10-08,"diesel"
"MOL",681,"Szigethalom, Petőfi Sándor u.  ",2023-10-08,"diesel"
"OMV",678,"Biatorbágy, Kossuth Lajos u. 1/a.",2023-10-08,"diesel"
"Orlen",681,"Szentendre, Dózsa Gy. út 20.",2023-10-08,"diesel"
"MOL",681,"Érd, Ercsi út hrsz. 26297/2",2023-10-08,"diesel"
"Other",674,"Ecser, Zrínyi u. 1.",2023-10-08,"diesel"
