brand,price,location,date,petrol
Alfa-Hajós Kft.,609.9,"Hajós, Kossuth u. 60.",2023-11-11,100 octane petrol
Mol Partner+,628.0,"Iregszemcse, Rákóczi u. 111",2023-11-15,100 octane petrol
Mol,638.0,"Sűmeg, Alkotmány u.  ",2023-11-15,100 octane petrol
Volánbusz Zrt.,605.0,"Sűmeg, Rendeki u. 200. hrsz.",2023-11-15,100 octane petrol
Shell,663.9,"Sümeg, 84-es főút 80. km",2023-11-15,100 octane petrol
Edo,636.9,"Ásotthalom, 3/13 hrsz.",2023-11-15,100 octane petrol
Mol,638.0,"Balatonföldvár, Szentgyörgyi út  ",2023-11-15,100 octane petrol
Avia,619.9,"Szombathely, Körmendi út 92.",2023-10-11,100 octane petrol
Omv,634.9,"Szombathely, Körmendi út 92.",2023-11-15,100 octane petrol
Omv,634.9,"Szombathely, Rumi út",2023-11-15,100 octane petrol
Omv,644.9,"Kalocsa, Bátyai út 83.",2023-11-10,100 octane petrol
GALÁNTAI Bt.,612.0,"Mórahalom, Szegedi út",2023-11-10,100 octane petrol
Shell,663.9,"Szombathely, Kiskar u. 6.",2023-11-15,100 octane petrol
Shell,663.9,"Kalocsa, Bátyai út 8-10.",2023-11-15,100 octane petrol
Shell,663.9,"Szombathely, Dolgozók útja",2023-11-15,100 octane petrol
Omv,634.9,"Szombathely, Csabai út 15.",2023-11-15,100 octane petrol
Mol,638.0,"Szombathely, Márkus Emília utca 10.",2023-11-15,100 octane petrol
Omv,669.9,"Röszke, M5 autópálya 0112/25 hrsz 172 km",2023-11-15,100 octane petrol
Omv,669.9,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat",2023-11-15,100 octane petrol
Mol Partner+,639.0,"Nagydorog, Kossuth L. u. 122.",2023-11-11,100 octane petrol
Grófi Major Kft.,625.0,"Györköny, Fő u. 104.",2023-11-15,100 octane petrol
Mol,638.0,"Kalocsa, Negyvennyolcas út  52.",2023-11-15,100 octane petrol
Mol,638.0,"Szombathely, Zanati út  56",2023-11-15,100 octane petrol
Shell,663.9,"Szombathely, Zanati út 70.",2023-11-15,100 octane petrol
Mol,638.0,"Szombathely, Zanati út II. 29.",2023-11-15,100 octane petrol
Mol,638.0,"Szombathely, Viktória út 1.",2023-11-15,100 octane petrol
Shell,663.9,"Szombathely, Kőszegi út",2023-11-15,100 octane petrol
Mol,638.0,"Zamárdi, Endrédi út  ",2023-11-15,100 octane petrol
Mol,638.0,"Ságvár, 65-ös főút",2023-11-15,100 octane petrol
Mol,638.0,"Paks, 6.sz.fkl. út bal  ",2023-11-15,100 octane petrol
Omv,634.9,"Paks, 6. sz. főút 110 km.",2023-11-15,100 octane petrol
Edo,629.9,"Kiskunhalas, Malom sor 4.",2023-11-15,100 octane petrol
Mobil Petrol,695.9,"Paks, M6 ap. 107 km BAL OLDAL",2023-11-10,100 octane petrol
Mobil Petrol,695.9,"Paks, M6 ap. 107 km JOBB OLDAL",2023-11-10,100 octane petrol
Mol,638.0,"Balatonfüred, Széchenyi István út  ",2023-11-15,100 octane petrol
Shell,663.9,"Kiskunhalas, Kárpát u. 9.",2023-11-15,100 octane petrol
Mol,638.0,"Kecel, Császártöltési u. 50.  ",2023-11-15,100 octane petrol
Shell,663.9,"Balatonfüred, Széchenyi út 11.",2023-11-15,100 octane petrol
Mol,638.0,"Kiskunhalas, Majsai út 18.  ",2023-11-15,100 octane petrol
Omv,634.9,"Siófok, Vak Bottyán u. 1.",2023-11-15,100 octane petrol
Mol,638.0,"Simontornya, Belterület 1326/3 hrsz",2023-11-15,100 octane petrol
Smart Oil Kft.,644.9,"Siófok, Fő u. 234.",2023-11-10,100 octane petrol
Shell,663.9,"Szeged, Szabadkai út 7.",2023-11-15,100 octane petrol
Palotás Kft.,613.9,"Paks,  Dunakömlőd - Szabadság u. 14. 8229/2 hrsz.",2023-11-15,100 octane petrol
Mol,638.0,"Devecser, Pápai út  ",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Makai út  ",2023-11-15,100 octane petrol
Shell,663.9,"Szeged, Bajai út 2-4.",2023-11-15,100 octane petrol
Mol,638.0,"Siófok, Wesselényi u. 106.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Kálvária sugárút 96.  ",2023-11-15,100 octane petrol
Mol,638.0,"Sárvár, Vágóhíd u. 1.  ",2023-11-15,100 octane petrol
Edo,641.9,"Szeged, Szőregi út 39-41.",2023-11-15,100 octane petrol
Shell,663.9,"Sárvár, Feketehíd út- Deák Ferenc út",2023-11-15,100 octane petrol
Mol,688.0,"Siófok, M7 autópálya 94. km (DÉL) Sóstói pihenő II.",2023-11-15,100 octane petrol
Mol,688.0,"Siófok, M7 autópálya 94. km (ÉSZAK) Sóstói pihenő I.",2023-11-15,100 octane petrol
Edo,636.9,"Szeged, Dorozsmai út 100.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Vásárhelyi Pál u. 25444 hrsz.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Dorozsmai út 16.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Dorozsmai út 20.  ",2023-11-15,100 octane petrol
Omv,634.9,"Szeged, Dorozsmai út 1.",2023-11-15,100 octane petrol
Shell,663.9,"Szeged, Budapesti út 8.",2023-11-15,100 octane petrol
Auchan,625.0,"Szeged, Zápor út 4.",2023-11-10,100 octane petrol
Mol,638.0,"Kőszeg, Petőfi Sándor tér  ",2023-11-15,100 octane petrol
Omv,634.9,"Ajka, Petőfi u.",2023-11-15,100 octane petrol
Omv,633.9,"Szeged, Etelka sor 13.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Csongrádi sugárút  87.",2023-11-15,100 octane petrol
Mol,638.0,"Szeged, Makkosházi krt. 6.",2023-11-15,100 octane petrol
Omv,634.9,"Szeged, Makkosházi krt. 1.",2023-11-15,100 octane petrol
Shell,663.9,"Ajka, Fő út 66.",2023-11-15,100 octane petrol
Mol,638.0,"Ajka, Fő út /Aranyvölgyi utca/  ",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Ajka, Fő út",2023-11-10,100 octane petrol
Volánbusz Zrt.,605.0,"Ajka, Hársfa u. 7. ",2023-11-15,100 octane petrol
Mol,688.0,"Szatymaz, M5 autópálya 151 km jobb oldal",2023-11-15,100 octane petrol
Mol,638.0,"Dég, 64.sz.fkl.út  ",2023-11-15,100 octane petrol
Mol,688.0,"Szatymaz, M5 autópálya 151 km bal oldal",2023-11-15,100 octane petrol
Shell,663.9,"Szeged, Algyői út",2023-11-15,100 octane petrol
Orlen,614.0,"Szeged, Algyői út",2023-11-15,100 octane petrol
Mol,638.0,"Ajka, Bakonygyepes, 8.sz. fkl. út  ",2023-11-15,100 octane petrol
Mol,638.0,"Celldömölk, Ostffy tér  ",2023-11-15,100 octane petrol
Orlen,614.0,"Soltvadkert, Halasi út 1.",2023-11-15,100 octane petrol
Mol,638.0,"Kiskőrös, Petőfi S. u. 94.",2023-11-15,100 octane petrol
Mol,638.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2023-11-15,100 octane petrol
GALÁNTAI Bt.,614.0,"Kiskőrös, Dózsa György út 92.",2023-11-10,100 octane petrol
Omv,634.9,"Kiskőrös, Dózsa György út 47.",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Balatonvilágos, hrsz 054/256.",2023-11-10,100 octane petrol
Omv,634.9,"Makó, Kossuth Lajos u. 5.",2023-11-15,100 octane petrol
Omv,634.9,"Hegyfalu, 84/86-os főutak kereszteződése",2023-11-15,100 octane petrol
Shell,663.9,"Makó, Aradi út 103.",2023-11-15,100 octane petrol
Mol,638.0,"Kiskunmajsa, Halasi u. 99.  ",2023-11-15,100 octane petrol
Mol,638.0,"Balatonalmádi, Fűzfői út 5. (71-es út)  ",2023-11-15,100 octane petrol
Mobil Petrol,599.9,"Kiskunmajsa, Béla Király utca 1.  ",2023-11-10,100 octane petrol
Edo,635.9,"Makó, Justh Gyula utca 67.",2023-11-15,100 octane petrol
Shell,663.9,"Herend, 8. sz. Főút",2023-11-15,100 octane petrol
Mol,638.0,"Sárbogárd, Köztársaság út 147.  ",2023-11-15,100 octane petrol
Orlen,614.0,"Veszprém, Mártírok útja 15.",2023-11-15,100 octane petrol
Orlen,614.0,"Balatonvilágos, 71 sz. főút",2023-11-15,100 octane petrol
Mol,638.0,"Veszprém, Almádi u. 17/1",2023-11-15,100 octane petrol
Shell,663.9,"Veszprém, Almádi u. 7/1.",2023-11-15,100 octane petrol
Mol,638.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2023-11-15,100 octane petrol
Mol,638.0,"Veszprém, Pápai út 42.",2023-11-15,100 octane petrol
Omv,634.9,"Veszprém, Budapesti út 12.",2023-11-15,100 octane petrol
Mol,638.0,"Sajtoskál, 84-es főút 83. km",2023-11-15,100 octane petrol
Mol,638.0,"Veszprém, Budapesti u. 91.",2023-11-15,100 octane petrol
Mol,638.0,"Veszprém, Budapesti u.  70.",2023-11-15,100 octane petrol
Omv,634.9,"Balatonfűzfő, Árpád utca 1.",2023-11-15,100 octane petrol
Omv,642.0,"Dunaföldvár, Paksi út 125/a.",2023-11-10,100 octane petrol
Shell,663.9,"Veszprém, Külső-Kádártai út 3.",2023-11-15,100 octane petrol
Omv,634.9,"Veszprém, Külső-Kádártai u. 2.",2023-11-15,100 octane petrol
Omv,634.9,"Veszprém, Aradi vértanúk útja",2023-11-15,100 octane petrol
Mol,638.0,"Bócsa, III. körzet 1.",2023-11-15,100 octane petrol
Shell,663.9,"Dunaföldvár, Előszállási út",2023-11-15,100 octane petrol
Mobil Petrol,616.9,"Dunaföldvár, Vak Bottyán tér 15.",2023-11-10,100 octane petrol
Mol,638.0,"Dunaföldvár, 6-os út  ",2023-11-15,100 octane petrol
Mol,638.0,"Kistelek, 5. sz. fkl.út jobb oldal  ",2023-11-15,100 octane petrol
Mol,688.0,"Fűle, M7 Autópálya 83 km (Dél) (Lepsény) II",2023-11-15,100 octane petrol
Mol,688.0,"Fűle, M7 Autópálya 83 km (Észak)(Lepsény)",2023-11-15,100 octane petrol
Mobil Petrol,611.9,"Hódmezővásárhely, Kopáncs 47-es számú főút",2023-11-10,100 octane petrol
Orlen,614.0,"Dunaföldvár, 6-os út 84",2023-11-15,100 octane petrol
Mol,638.0,"Solt, Vecsei u. 52.  ",2023-11-15,100 octane petrol
Mol Partner+,584.0,"Csanádpalota, Hrsz 0200/23",2023-11-15,100 octane petrol
Mol,638.0,"Hajmáskér, 8-as főút 40. km",2023-11-15,100 octane petrol
Mol,638.0,"Lövő, Kőszegi út hrsz.0179/39  ",2023-11-15,100 octane petrol
Mol,638.0,"Pápa, Csóka fogadó",2023-11-15,100 octane petrol
Mol,638.0,"Hódmezővásárhely, Tóalj út",2023-11-15,100 octane petrol
Shell,663.9,"Hódmezővásárhely, Hódtó u. 17-19.",2023-11-15,100 octane petrol
Omv,634.9,"Hódmezővásárhely, Kutasi út 17.",2023-11-15,100 octane petrol
Mol,638.0,"Pápa, Győri út  (külterület)",2023-11-15,100 octane petrol
Mobil Petrol,611.9,"Hódmezővásárhely, Szántó Kovács János utca 151.",2023-11-10,100 octane petrol
Mol,638.0,"Hódmezővásárhely, Szántó Kovács János út 170.",2023-11-15,100 octane petrol
Mol,638.0,"Beled, 86.sz. fkl. út  ",2023-11-15,100 octane petrol
Mobil Petrol,695.9,"Petőfiszállás, M5 ap. 122 km JOBB OLDAL",2023-11-10,100 octane petrol
Mobil Petrol,695.9,"Petőfiszállás, M5 ap. 122 km BAL OLDAL",2023-11-10,100 octane petrol
Mobil Petrol,616.9,"Dunavecse, Fő út 120. 510 számú fő út",2023-11-10,100 octane petrol
Mol,638.0,"Zirc, Kossuth Lajos út  ",2023-11-15,100 octane petrol
Mol,638.0,"Várpalota, 8.sz.fkl. út I. (jobb)  ",2023-11-15,100 octane petrol
Omv,628.9,"Mindszent, Napkelet utca 3/b",2023-11-15,100 octane petrol
Mol,638.0,"Nagycenk, 84.sz.fkl. út  ",2023-11-15,100 octane petrol
Omv,669.9,"Dunaújváros, Dunaújváros - nyugat, M6 autópálya 70+100 km.sz. bal",2023-11-15,100 octane petrol
Mol,638.0,"Várpalota, Veszprémi út 160. 8-as főút",2023-11-15,100 octane petrol
