brand,price,location,date,petrol
Mobil Petrol,578.9,"Keszthely, Hévizi út",2023-12-22,diesel
Mol,581.0,"Keszthely, Tapolcai út  ",2023-12-22,diesel
Omv,586.9,"Keszthely, Csapás u. 2505/3",2023-12-22,diesel
Mol,581.0,"Szekszárd, Csatári u.",2023-12-22,diesel
Mol,581.0,"Hévíz, Hévízi út  ",2023-12-22,diesel
Határ Oil Kft.,561.0,"Szekszárd, Tartsay Vilmos utca 40.",2023-12-22,diesel
Mobil Petrol,569.9,"Keszthely, Csapás út 5.",2023-12-22,diesel
Orlen,586.0,"Keszthely, Tapolcai u.106.",2023-12-22,diesel
Red Viking Kft.,576.9,"Nádasd, Petőfi u. 96.",2023-12-15,diesel
Shell,585.9,"Keszthely, Csapás út 27.",2023-12-22,diesel
Mol,581.0,"Bácsalmás, Backnang út 7.  ",2023-12-22,diesel
Oranges Oil Company,571.9,"Keszthely, Csapás út - Gyenesdiási körforgalomnál ",2023-12-22,diesel
Mol,581.0,"Csávoly, Dózsa Gy. u. 50.",2023-12-22,diesel
Omv,586.9,"Szekszárd, Tartsay út 8.",2023-12-22,diesel
Omv,586.9,"Kocsola, 61. sz. főút és Dombóvári u. kereszteződés",2023-12-22,diesel
Avia,571.9,"Érsekcsanád, Kt. 09/34 hrsz.",2023-12-25,diesel
Korrekt-Kút Kft.,587.0,"Szekszárd, Keselyűsi út 120.",2023-12-22,diesel
Mol,581.0,"Sűkösd, Dózsa György út 1.  ",2023-12-22,diesel
Shell,585.9,"Szekszárd, Palánki u. 2.",2023-12-22,diesel
Shell,585.9,"Körmend, Rákóczi út 124.",2023-12-22,diesel
Mol,581.0,"Fonyód, József Attila u. (Bélatelep)  ",2023-12-22,diesel
Mol,581.0,"Szekszárd, Pásztor út 6.",2023-12-22,diesel
Mol,581.0,"Körmend, Rákóczi Ferenc út  ",2023-12-22,diesel
Mol,581.0,"Balatonederics, 71-es Főút 069 hrsz",2023-12-22,diesel
Concordia Trans Kft.,583.0,"Körmend, Sport utca 5. (TESCO)",2023-12-14,diesel
Omv,586.9,"Körmend, Rákóczi út 86/8 kereszteződése",2023-12-22,diesel
Avia,539.0,"Andocs, Ady Endre u. 206/5 hrsz.",2023-12-22,diesel
Mol,581.0,"Hőgyész, Szérűskert sor",2023-12-22,diesel
Mol,581.0,"Badacsonytomaj, 71.sz. föút  ",2023-12-22,diesel
Körgépmezép Kft.,563.9,"Mélykút, Bajai út 8. ",2023-12-22,diesel
Mol,581.0,"Tolna-Mözs, Béri Balogh Ádám u. 4.",2023-12-22,diesel
AUTÓS-PORTA Kft.,576.0,"Nagykónyi, Vásártér",2023-12-20,diesel
Mol,631.0,"Szekszárd, M6 I. jobb oldal",2023-12-22,diesel
Mol,631.0,"Szekszárd, M6 II. bal oldal",2023-12-22,diesel
Shell,585.9,"Balatonboglár, Klapka u. 32.",2023-12-22,diesel
Omv,586.9,"Zalaszentgrót, Koppányi út 5. Erzsébet liget utca 5.",2023-12-22,diesel
Volánbusz Zrt.,581.0,"Zalaszentgrót, Szőlő u. 17. ",2023-12-22,diesel
Mol,581.0,"Tolna, Szedresi u.  ",2023-12-22,diesel
Oranges Oil Company,574.9,"Zalaszentgrót, Türjei u. és Móricz Zsigmond u. ",2023-12-20,diesel
Mol Partner+,571.1,"Dusnok, Bercsényi u. 50. (51. sz. főút)",2023-12-22,diesel
Mol,581.0,"Balatonlelle, Rákóczi Ferenc u. 1.  ",2023-12-22,diesel
Omv,586.9,"Balatonlelle, 7.sz. főút 138. km",2023-12-22,diesel
Mol,631.0,"Balatonlelle, M7 II. (bejövő)",2023-12-22,diesel
Mol,631.0,"Balatonlelle, M7 I. (kimenő)",2023-12-22,diesel
Omv,603.9,"Tompa, Külterület 0356/46",2023-11-22,diesel
Mol,581.0,"Vasvár, Dr.Tretter László u.52.  ",2023-12-22,diesel
Gyönki Autócentrum Kft.,579.9,"Gyönk, Külterület 07 hrsz.",2023-12-22,diesel
Omv,586.9,"Révfűlöp, Badacsonyi út 71. számú főút",2023-12-22,diesel
Mol,581.0,"Tapolca, Keszthelyi u.  8",2023-12-22,diesel
Volánbusz Zrt.,579.0,"Tapolca, Keszthelyi u. 43.",2023-12-22,diesel
Tamási Autócentrum Kft.,579.9,"Tamási, Belterület 2594 hrsz.",2023-12-22,diesel
Mol,581.0,"Tapolca, Kossuth út  ",2023-12-22,diesel
Shell,585.9,"Tapolca, Veszprémi út 5.",2023-12-22,diesel
Mol,581.0,"Jánoshalma, Halasi út 91. (4099/3. hrsz).",2023-12-22,diesel
Mol,581.0,"Tamási, Szabadság u. 90.  ",2023-12-22,diesel
Alfa-Hajós Kft.,565.9,"Hajós, Kossuth u. 60.",2023-12-13,diesel
METRICAL Kft.,584.0,"Sűmeg, Somoskert u. 2/7.",2023-12-22,diesel
Mol Partner+,610.0,"Iregszemcse, Rákóczi u. 111",2023-11-15,diesel
Mol,581.0,"Sűmeg, Alkotmány u.  ",2023-12-22,diesel
Mol,581.0,"Kám, Jókai Mór út 2.  ",2023-12-22,diesel
Volánbusz Zrt.,583.0,"Sűmeg, Rendeki u. 200. hrsz.",2023-12-22,diesel
Shell,585.9,"Sümeg, 84-es főút 80. km",2023-12-22,diesel
Edo,585.9,"Ásotthalom, 3/13 hrsz.",2023-12-22,diesel
Mol,581.0,"Balatonföldvár, Szentgyörgyi út  ",2023-12-22,diesel
Concordia Trans Kft.,585.0,"Torony, Felsőőri u. Ipartelep 9.",2023-12-14,diesel
Mol,581.0,"Pincehely, Kossuth u.4.  ",2023-12-22,diesel
Gerda-Brigi Kft,585.0,"Szentantalfa, Fő u. 96.",2023-12-22,diesel
Avia,598.9,"Szombathely, Körmendi út 92.",2023-11-22,diesel
Omv,586.9,"Szombathely, Körmendi út 92.",2023-12-22,diesel
Present Plusz 2 Bt. ,580.0,"Nagydorog, Kajdacsi u. 21/a",2023-12-22,diesel
Omv,586.9,"Szombathely, Rumi út",2023-12-22,diesel
Omv,582.9,"Kalocsa, Bátyai út 83.",2023-12-24,diesel
Oil!,570.9,"Mórahalom, Röszkei út 40.",2023-12-22,diesel
GALÁNTAI Bt.,567.0,"Mórahalom, Szegedi út",2023-12-22,diesel
Shell,585.9,"Szombathely, Kiskar u. 6.",2023-12-22,diesel
Shell,585.9,"Kalocsa, Bátyai út 8-10.",2023-12-22,diesel
Volánbusz Zrt.,570.9,"Kalocsa, Bátyai út 4. ",2023-12-22,diesel
Orlen,586.0,"Szántód, 7-es főút",2023-12-22,diesel
Shell,585.9,"Szombathely, Dolgozók útja",2023-12-22,diesel
Omv,586.9,"Szombathely, Csabai út 15.",2023-12-22,diesel
Mol,581.0,"Szombathely, Márkus Emília utca 10.",2023-12-22,diesel
Omv,629.9,"Röszke, M5 autópálya 0112/25 hrsz 172 km",2023-12-22,diesel
Omv,629.9,"Röszke, 0112/60 hrsz. 172 km M5 Nyugat",2023-12-22,diesel
Mol Partner+,580.0,"Nagydorog, Kossuth L. u. 122.",2023-12-21,diesel
Grófi Major Kft.,574.0,"Györköny, Fő u. 104.",2023-12-22,diesel
Mol,581.0,"Kalocsa, Negyvennyolcas út  52.",2023-12-22,diesel
Mol,581.0,"Szombathely, Zanati út  56",2023-12-22,diesel
Shell,585.9,"Szombathely, Zanati út 70.",2023-12-22,diesel
Mol,581.0,"Szombathely, Zanati út II. 29.",2023-12-22,diesel
Concordia Szombathely Kft.,585.0,"Szombathely, Söptei út 78.",2023-12-14,diesel
Mol,581.0,"Szombathely, Viktória út 1.",2023-12-22,diesel
B & B Diesel Kft.,566.0,"Kalocsa, Gombolyagi u. 1/a",2023-12-22,diesel
Shell,585.9,"Szombathely, Kőszegi út",2023-12-22,diesel
Mol,581.0,"Zamárdi, Endrédi út  ",2023-12-22,diesel
Mol,581.0,"Ságvár, 65-ös főút",2023-12-22,diesel
Mol,581.0,"Paks, 6.sz.fkl. út bal  ",2023-12-22,diesel
Omv,586.9,"Paks, 6. sz. főút 110 km.",2023-12-22,diesel
Orlen,586.0,"Siófok, Töreki út 1.",2023-12-22,diesel
Edo,585.9,"Kiskunhalas, Malom sor 4.",2023-12-22,diesel
Mobil Petrol,628.9,"Paks, M6 ap. 107 km BAL OLDAL",2023-12-22,diesel
Mol,581.0,"Nagyvázsony, Templom kert  ",2023-12-22,diesel
Mobil Petrol,628.9,"Paks, M6 ap. 107 km JOBB OLDAL",2023-12-22,diesel
Réci Bt.,569.0,"Domaszék, Vasút utca 47.",2023-12-22,diesel
Mol,581.0,"Balatonfüred, Széchenyi István út  ",2023-12-22,diesel
Shell,585.9,"Kiskunhalas, Kárpát u. 9.",2023-12-22,diesel
Shell,585.9,"Siófok, Vak Bottyán u. 27.",2023-12-22,diesel
Mol,581.0,"Kecel, Császártöltési u. 50.  ",2023-12-22,diesel
