brand,price,location,date,petrol
Oil!,349.9,"Berhida, 1784 hrsz",2023-03-31,lpg
Mobil Petrol,309.9,"Hódmezővásárhely, Szántó Kovács János utca 151.",2023-10-11,lpg
Mol,314.0,"Hódmezővásárhely, Szántó Kovács János út 170.",2023-10-13,lpg
Orlen,326.0,"Hódmezővásárhely, Kutasi út 61.",2023-06-14,lpg
Mobil Petrol,333.9,"Petőfiszállás, M5 ap. 122 km JOBB OLDAL",2023-10-11,lpg
Mobil Petrol,333.9,"Petőfiszállás, M5 ap. 122 km BAL OLDAL",2023-10-11,lpg
Mobil Petrol,309.9,"Dunavecse, Fő út 120. 510 számú fő út",2023-10-11,lpg
Omv,307.9,"Mindszent, Napkelet utca 3/b",2023-11-28,lpg
Mol,314.0,"Nagycenk, 84.sz.fkl. út  ",2023-10-13,lpg
Mol,314.0,"Várpalota, Veszprémi út 160. 8-as főút",2023-10-13,lpg
Omv,305.9,"Dunaújváros, Dózsa György út",2023-09-24,lpg
Mol,314.0,"Várpalota, 8.sz.fkl. út II. (bal) ",2023-10-13,lpg
Mol,314.0,"Mezőhegyes, Kinizsi tér 1.",2023-10-13,lpg
Mol,314.0,"Fűlöpszállás, Külterület  52. számú főút Kurjantópuszta",2023-10-13,lpg
Mol,314.0,"Szabadszállás, Petőfi Sándor út 19.  ",2023-10-13,lpg
Omv,330.0,"Kiskunfélegyháza, X. körzet, tanya 49",2023-10-06,lpg
Mol,314.0,"Jakabszállás, II. kerület 19.  ",2023-10-13,lpg
Mol,314.0,"Székesfehérvár, Balatoni út",2023-10-13,lpg
Mol,314.0,"Dunaújváros, 6.sz.fkl.út   67 km",2023-10-13,lpg
Omv,305.9,"Sopron, Lackner Kristóf u. 29.",2023-09-24,lpg
Mol,314.0,"Székesfehérvár, Sárkeresztúri út 8.  ",2023-10-13,lpg
Mol,314.0,"Kiskunfélegyháza, Csongrádi út 18/A",2023-10-13,lpg
Mini-Tank Kft.,301.0,"Gátér, Szabadság u. 21.",2023-06-14,lpg
Mol,314.0,"Sopron, Határátkelő I. (kimenő)  ",2023-10-13,lpg
Pátka Petrol Kft. ,312.0,"Székesfehérvár, Seregélyesi út 118.",2023-10-06,lpg
Mol,314.0,"Székesfehérvár, Seregélyesi út 113.",2023-10-13,lpg
Omv,305.9,"Székesfehérvár, Budai út 169.",2023-09-24,lpg
Edo,309.9,"Székkutas, Vásárhelyi út 320/3 hrsz.",2023-11-17,lpg
Mol,314.0,"Székesfehérvár, Szent Flórián krt. 5.",2023-10-13,lpg
Oil!,477.0,"Tét, Győri u 1845/5 hrsz.",2023-11-10,lpg
Mol,314.0,"Szentes, Attila út 2.",2023-10-13,lpg
Mobil Petrol,309.9,"Szentes, Attila út 4. (Attila út - Ipartelepi út körf.)",2023-10-11,lpg
Mol,314.0,"Adony, 6.sz. fkl. út  ",2023-10-13,lpg
Mol,314.0,"Csorna, Soproni út  21.",2023-10-13,lpg
Öregkút Kft.,310.0,"Kerekegyháza, Szabadság u. 23.",2023-09-06,lpg
Omv,307.9,"Csongrád, Fő utca 65.",2023-11-28,lpg
Mol,314.0,"Kecskemét, Izsáki út 67.",2023-10-13,lpg
Pátka Petrol Kft. ,312.0,"Pátka, Külterület 0190/101 (GP benzinkút)",2023-10-06,lpg
Mol,314.0,"Orosháza, Kettőssánc tér",2023-10-13,lpg
Mol,314.0,"Mór, Nemes utca (81-es út)  ",2023-10-13,lpg
Mol,314.0,"Mór, Nemes u. 24.",2023-10-13,lpg
Mol,334.0,"Velence, M7. autópálya I.  észak",2023-10-13,lpg
Orlen,326.0,"Orosháza, Arany J. u. 19.",2023-06-14,lpg
Mol,314.0,"Kecskemét, Békéscsabai út  ",2023-10-13,lpg
Mobil Petrol,309.9,"Kecskemét, Hrsz 0674/200 Repülős csomópont",2023-10-11,lpg
Avia,325.0,"Kápolnásnyék, 7. sz. főút 43. km",2023-09-20,lpg
Mobil Petrol,309.9,"Nyúl, Kossuth Lajos út (82. sz. főút)",2023-10-11,lpg
Mol,314.0,"Kiskunlacháza, Hadház u. 2.  ",2023-10-13,lpg
Mol,314.0,"Lajosmizse, 50.sz.út jobb oldal  ",2023-10-13,lpg
Omv,339.9,"Győrújbarát, Győr",2023-09-26,lpg
Omv,339.9,"Vál, M7, Kajászó (Váli Dél)",2023-09-26,lpg
Omv,339.9,"Vál, M7, Kajászó (Váli Észak)",2023-09-26,lpg
Mol,334.0,"Győrújbarát, M1 Autópálya 119. km (Arrabóna)",2023-10-13,lpg
Mol,334.0,"Ercsi, M6 II. (bejövő) (M6 külterület 30 km szelvény)",2023-10-13,lpg
Mol,334.0,"Ercsi, M6 I. (kimenő) (M6 külterület 30 km szelvény)",2023-10-13,lpg
Oil!,386.0,"Táborfalva, Kecskeméti út 4/A",2023-08-07,lpg
Orlen,326.0,"Pér, Fehérvári út 086/14 hrsz",2023-06-14,lpg
Mol,314.0,"Győr, Szent Imre u. 55.",2023-10-13,lpg
Orlen,326.0,"Abda, Bécsi út 186.",2023-06-14,lpg
Mol,314.0,"Kunszentmárton, Szentesi út",2023-10-13,lpg
Mol,314.0,"Nagykőrös, Téglagyári u. 1/a",2023-10-13,lpg
Mol,314.0,"Győr, Tatai út",2023-10-13,lpg
Omv,305.9,"Győr, Ipar út 99.",2023-09-24,lpg
Mol,314.0,"Oroszlány, Rákóczi Ferenc út 94/a",2023-10-13,lpg
Mol,314.0,"Győr, Nagymegyeri út",2023-10-13,lpg
Orlen,354.0,"Tárnok, M7 autópálya 26 km ÉSZAK",2023-12-06,lpg
Orlen,354.0,"Tárnok, M7 Autópálya 26 km DÉL",2023-12-06,lpg
Mol,314.0,"Tiszakécske, Szolnoki u.  ",2023-10-13,lpg
Oil!,301.0,"Dunavarsány, Nagyvarsányi utca 155.",2023-10-03,lpg
Mol,314.0,"Szigethalom, Petőfi Sándor u.  ",2023-10-13,lpg
Mol,314.0,"Érd, Ercsi út hrsz. 26297/2",2023-10-13,lpg
Oil!,477.0,"Bábolna, Ács út 2.",2023-04-05,lpg
Hungaro-Petrol Kft.,304.0,"Felcsút, Fő út 220.",2023-10-26,lpg
Mol,334.0,"Mosonmagyaróvár, M1 - M15. autópálya II. (Pf.:109)  ",2023-10-13,lpg
Mol,334.0,"Mosonmagyaróvár, M1 - M15. autópálya I. (Pf.:109/1)",2023-10-13,lpg
Avia,295.0,"Érd, Szent László tér 6.",2023-05-28,lpg
Mol,314.0,"Érd, Budai út II.",2023-10-13,lpg
Mol,314.0,"Mosonmagyaróvár, Királyhidai út 51.",2023-10-13,lpg
Mol,314.0,"Érd, Budai út I.",2023-10-13,lpg
Edo,309.9,"Levél, 611/28 hrsz.",2023-11-17,lpg
Omv,339.9,"Bábolna, Bábolna - Concó pihenő dél, M1 autópálya 39. kmsz bal",2023-09-26,lpg
Omv,339.9,"Bábolna, Bábolna - Concó pihenő észak, M1 autópálya 93. kmsz",2023-09-26,lpg
Mol,314.0,"Szigetszentmiklós, Petőfi Sándor utca 139",2023-10-13,lpg
Mol,314.0,"Mosonmagyaróvár, Halászi út 0139/3 Hrsz.  ",2023-10-13,lpg
Edo,309.9,"Szarvas, 01319/2 hrsz. (44.-es számú főút)",2023-11-17,lpg
Omv,339.9,"Inárcs, M5 autópálya 82. kmsz. bal",2023-09-26,lpg
Omv,339.9,"Inárcs, M5 autópálya 82. kmsz jobb",2023-09-26,lpg
Mol,314.0,"Szarvas, Szabadság út 51-53.",2023-10-13,lpg
Mol,314.0,"Szarvas, Békéscsabai út",2023-10-13,lpg
Omv,305.9,"Békéscsaba, Szarvasi út 103.",2023-09-24,lpg
MOBIL-GÁZ Kft.,285.0,"Diósd, Balatoni út 19.",2023-06-25,lpg
Omv,305.9,"Békéscsaba, Szarvasi út 16-18.",2023-09-24,lpg
Mol,334.0,"Törökbálint, M0 autópálya 6 km. szelv.( Annahegyi pihenő) dél",2023-10-13,lpg
Mol,314.0,"Berettyóújfalu, 42-47 főút kereszteződés Honvéd u. 2.",2023-10-13,lpg
Omv,334.9,"Szigetszentmiklós, M0 19.km",2023-11-04,lpg
Orlen,336.0,"Tiszaföldvár, Kunszentmártoni út 1.",2023-05-10,lpg
Omv,339.9,"Törökbálint, M0 körgyűrű 6 km",2023-09-26,lpg
Mol,314.0,"Békéscsaba, Sportcsarnok",2023-10-13,lpg
Orlen,326.0,"Csém, 13-as főút",2023-06-14,lpg
Mol,314.0,"Tatabánya, Győri út  ",2023-10-13,lpg
MOBIL-GÁZ Kft.,275.0,"Budapest XXI, II. Rákóczi Ferenc út 289-295.",2023-07-07,lpg
Mol,314.0,"Vértesszőlős, Határ u. 1-3.",2023-10-13,lpg
Herceg Benzinkút Kft.,298.0,"Herceghalom, Jókai Mór u 2/A",2023-10-06,lpg
Mol,306.0,"Budapest XXIII, Ócsai u.kimenő (XXIII.) 7.",2023-10-13,lpg
Mobil Petrol,309.9,"Gyál, M5 Gyál-Alsónémedi lehajtó",2023-10-11,lpg
Mol,306.0,"Budaörs, METRO  (Keleti utca)",2023-10-13,lpg
Orlen,354.0,"Zsámbék, M1 autópálya (Dél)",2023-12-06,lpg
Orlen,354.0,"Zsámbék, M1 autópálya (Észak)",2023-12-06,lpg
Mol,314.0,"Cegléd, Pesti út 87.",2023-10-13,lpg
Mol,314.0,"Tata, Vértesszőlősi út (bal oldal)  ",2023-10-13,lpg
Mol,306.0,"Budaörs, Rubik Ernő u. 3.",2023-10-13,lpg
Mol,306.0,"Budaörs, Garibaldi u. 2.",2023-10-13,lpg
Mol,314.0,"Martfű, Földvári út 4.",2023-10-13,lpg
Mol,306.0,"Budapest XI, Mezőkövesd út 1.",2023-10-13,lpg
Mol,306.0,"Budapest XXIII, Helsinki u. 108-112.",2023-10-13,lpg
Mol,314.0,"Sarkad, Vásár tér 1-3",2023-10-13,lpg
Mol,306.0,"Budapest XXI, Kossuth L. u. 3. (XXI.) ",2023-10-13,lpg
Omv,305.9,"Budapest XXI, Védgát utca 47.",2023-09-24,lpg
Mol,306.0,"Budapest XI, Hunyadi János út 2. (XI.)",2023-10-13,lpg
Mol,314.0,"Budakeszi, Budaörsi u. 2749/8 hrsz.",2023-10-13,lpg
Mol,306.0,"Budapest XIX, Méta u. - Zádor s.",2023-10-13,lpg
Omv,305.9,"Budapest XI, Budafoki út 111.",2023-09-24,lpg
Mol,306.0,"Budapest XXI, Weiss Manfréd út 2.",2023-10-13,lpg
Mol,306.0,"Budapest XI, Nagyszőlős u. 47-49. (4566/2 hrsz.)",2023-10-13,lpg
Mol,306.0,"Budapest IX, Gubacsi u. 27. (IX.)",2023-10-13,lpg
Mol,306.0,"Budapest IX, Napfény u. 26. (IX.)",2023-10-13,lpg
Mol,314.0,"Vecsés, Fő út 6011/2 hrsz.",2023-10-13,lpg
Mol,306.0,"Budapest XVIII, Üllői út 661. (XVIII.)",2023-10-13,lpg
Mol,306.0,"Budapest XIX, Ady Endre út 22-26.",2023-10-13,lpg
FERZOL 2009 Kft.,286.0,"Budapest X, Maglódi út 12/B",2023-05-19,lpg
Mol,314.0,"Szolnok, Tószegi út 18/A",2023-10-13,lpg
Mol,314.0,"Gyomaendrőd, Fő út",2023-10-13,lpg
Mol,306.0,"Budapest XIV, Vágány u. 21. (XIV.)",2023-10-13,lpg
Mol,314.0,"Gyömrő, Mendei út  ",2023-10-13,lpg
Mol,306.0,"Budapest XIV, Csömöri út 27/A",2023-10-13,lpg
Mol,314.0,"Szolnok, Elkerülő út",2023-10-13,lpg
Mol,314.0,"Budapest III, Mozaik u. 3.",2023-10-13,lpg
Mol,314.0,"Budapest III, Gémeskút u. 12.",2023-10-13,lpg
Mol,306.0,"Budapest XVII, Cinkotai út 30.",2023-10-13,lpg
Omv,305.9,"Budapest XVII, Cinkotai út 51.",2023-09-24,lpg
MOBIL-GÁZ Kft.,278.0,"Budapest III, Bojtár utca 78.",2023-07-13,lpg
Omv,305.9,"Szolnok, Thököly út 91.",2023-09-24,lpg
Mol,306.0,"Budapest XVI, Arany J. u. 106. (XVI.)",2023-10-13,lpg
Mol,314.0,"Piliscsaba, 10-es fő út 1602/13. hrsz. (24. km)",2023-10-13,lpg
Mol,314.0,"Pilisvörösvár, 10. sz. fkl. út (Hrsz. 0140/31.)",2023-10-13,lpg
Omv,305.9,"Budapest IV, Váci út 77. - Megyeri út sarok",2023-09-24,lpg
Mol,306.0,"Budapest IV, Váci út 84-90.",2023-10-13,lpg
Avia,359.0,"Nagytarcsa, Naplás utca 1. ",2023-10-04,lpg
Mol,306.0,"Budapest IV, Fóti út 130.",2023-10-13,lpg
Omv,305.9,"Dorog, Bécsi út -Csolnoki út sarok hrsz.0279/8",2023-09-24,lpg
Omv,305.9,"Szentendre, 11. sz. főút 17. km",2023-09-24,lpg
Omv,305.9,"Esztergom, Kertváros, Dobogókői út - Kesztölci út sarok",2023-09-24,lpg
Mol,314.0,"Fót, Keleti Márton út",2023-10-13,lpg
Mol,314.0,"Gödöllő, 3. sz. Főút Ipari Park, Pattantyús Ábrahám krt. 4.",2023-10-13,lpg
Mol,314.0,"Esztergom, Visegrádi út",2023-10-13,lpg
Mol,314.0,"Fegyvernek, 4.sz. fkl. út",2023-10-13,lpg
Mol,314.0,"Jászberény, Nagykátai út",2023-10-13,lpg
Mobil Petrol,309.9,"Bag, M3 autópálya 39. km lehajtó (Ipari Park) 2191",2023-10-11,lpg
Mol,314.0,"Kisújszállás, Deák Ferenc u. 133.",2023-10-13,lpg
Gá-Ben-Gáz Kft.,306.0,"Aszód, Pesti út 25.",2023-11-15,lpg
Mol,314.0,"Aszód, Pesti út 3.  ",2023-10-13,lpg
Orlen,326.0,"Pusztamonostor, 32-es Főút",2023-06-14,lpg
Mol,306.0,"Vác, Diadal tér",2023-11-08,lpg
Avia,449.0,"Aszód, Falujárók útja 44.",2023-10-17,lpg
Mol,314.0,"Hatvan, Csányi út (Sport u. 1.)",2023-10-13,lpg
