"brand","price","location","date","petrol"
"OMV",305.9,"Balatonlelle, 7.sz. főút 138. km",2023-10-03,"lpg"
"MOL",309,"Balatonlelle, Rákóczi Ferenc u. 1.  ",2023-10-03,"lpg"
"OMV",305.9,"Révfűlöp, Badacsonyi út 71. számú főút",2023-10-03,"lpg"
"MOL",309,"Szarvas, Békéscsabai út",2023-10-03,"lpg"
"OMV",299.9,"Mindszent, Napkelet utca 3/b",2023-10-03,"lpg"
"MOL",309,"Csorna, Soproni út  21.",2023-10-03,"lpg"
"MOL",309,"Tapolca, Kossuth út  ",2023-10-03,"lpg"
"MOL",309,"Karcag, Madarasi út",2023-10-03,"lpg"
"MOL",309,"Dombóvár, Köztársaság u. 27. (Tüskevár)  ",2023-10-03,"lpg"
"MOL",309,"Mosonmagyaróvár, Halászi út 0139/3 Hrsz.  ",2023-10-03,"lpg"
"MOL",309,"Miskolc, Újgyőri főtér 3.",2023-10-03,"lpg"
"Avia",314,"Dombóvár, Kórház utca 1.",2023-10-03,"lpg"
"MOL",309,"Mosonmagyaróvár, Királyhidai út 51.",2023-10-03,"lpg"
"Orlen",326,"Kistokaj, Pesti u. 2.",2023-10-03,"lpg"
"MOL",309,"Csávoly, Dózsa Gy. u. 50.",2023-10-03,"lpg"
"Other",304.9,"Baja, külterület 0402/355 hrsz.",2023-10-03,"lpg"
"MOL",309,"Miskolc, Pesti út II. (kijövő)",2023-10-03,"lpg"
"MOL",309,"Baja, Dózsa Gy. u. 97.",2023-10-03,"lpg"
"Shell",0,"Baja, Dózsa György út 126-130.",2023-10-03,"lpg"
"MOL",309,"Kapospula, Rákóczi út 10.  ",2023-10-03,"lpg"
"Avia",0,"Pörböly, Vadász utca 1. Hrsz:97",2023-10-03,"lpg"
"Other",0,"Jánossomorja, Mosonudvar 051/101 hrsz.",2023-10-03,"lpg"
"Mobil Petrol",0,"Tompa, Hunyadi út 127. 53. számú főút",2023-10-03,"lpg"
"Shell",0,"Miskolc, Vologda út",2023-10-03,"lpg"
"Avia",0,"Baja, Bajcsy-Zsilinszky utca 56.",2023-10-03,"lpg"
"MOL",309,"Gyomaendrőd, Fő út",2023-10-03,"lpg"
"MOL",329,"Mosonmagyaróvár, M1 - M15. autópálya II. (Pf.:109)  ",2023-10-03,"lpg"
"MOL",329,"Mosonmagyaróvár, M1 - M15. autópálya I. (Pf.:109/1)",2023-10-03,"lpg"
"MOL",329,"Szatymaz, M5 autópálya 151 km bal oldal",2023-10-03,"lpg"
"OMV",365.9,"Tompa, Külterület 0356/46",2023-10-03,"lpg"
"MOL",309,"Kaposszekcső, 611-es főút 0103/27 hrsz. (Petőfi u.)",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Miskolc, József Attila út 47.",2023-10-03,"lpg"
"MOL",329,"Szatymaz, M5 autópálya 151 km jobb oldal",2023-10-03,"lpg"
"Other",289.9,"Levél, 611/28 hrsz.",2023-10-03,"lpg"
"Shell",0,"Miskolc, 3. sz. főút",2023-10-03,"lpg"
"MOL",309,"Hódmezővásárhely, Szántó Kovács János út 170.",2023-10-03,"lpg"
"Mobil Petrol",304.9,"Hódmezővásárhely, Szántó Kovács János utca 151.",2023-10-03,"lpg"
